"UniqueID","SiteName","Prov","Prov_2","Year","Month","Day","DateObserved","Month_alpha","Observer_anon","Observer_contact_anon","Lat","Long","Source_anon","Source_type","SpeciesAlphaCode","CommonName","LatinName","GroupAs","Individual_HPAIVstatus","AgeClass","BreedingStatus","LandWater","Colony_Y_N","IFcolony_complete_partial_survey","IFcolony_boat_foot_heli_plane","n_FoundNeurological","n_FoundDead","TotalObserved","Comments","id","concatenated_ids_eccc","concatenated_ids_trevor","concatenated_ids_cwhc","concatenated_ids_cfia","Duplicate"
"CT-25","Witless Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.257174,-52.785131,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"7","7","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. ",NA,NA,NA,NA,NA,NA
"MT-1281","Harbour St Mary's Bay, NL","NL","Newfoundland",2022,7,30,2022-07-30,"July","3385b63b076abdcbdf2f0e3a3f2724bc","1f5f77584ed20db7256d05b4c520b6de",46.83341,-53.7482,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"9","9","2 old; others 2 - 3 days old",NA,NA,NA,NA,NA,NA
"CT-6","Baccalieu Island","NL","Newfoundland",2022,7,24,2022-07-24,"July","93c35f4927d5abc18bf8067403c72117","662b7b238307de8b728a48dc8f38ca12",48.11655,-52.79882,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land","Y","Complete Survey","Helicopter",NA,"6","6","Full aerial survey. Most recent estimated pairs = 3500 in 2018",NA,NA,NA,NA,NA,NA
"CT-19","Cape St Marys","NL","Newfoundland",2022,7,14,2022-07-14,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",46.83323,-54.19889,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat","2","4","6","Survey around waters around CSM - Saint Brides to Golden Bay. Count of birds left in water (birds retrieved captured elsewhere)",NA,NA,NA,NA,NA,NA
"CT-24","Witless Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.257174,-52.785131,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"3","3","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. ",NA,NA,NA,NA,NA,NA
"CT-26","Witless Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.257174,-52.785131,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"2","2","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. ",NA,NA,NA,NA,NA,NA
"CT-29","Baccalieu Island","NL","Newfoundland",2022,9,20,2022-09-20,"September","346b4ce1b1e282cf01cc8bb9f42909cf","22cbb288c0d8999631491f9fca46294c",48.13554,-52.8007,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Land",NA,"2","2","There was a colony survey around the same time period - will get data from Steve Duffy in a few weeks. . They weren’t the same birds that were counted in the end of August, they looked pretty “fresh” and in different locations",NA,NA,NA,NA,NA,NA
"CT-2","Great Island, Witless Bay","NL","Newfoundland",2022,7,22,2022-07-22,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",47.187289,-52.81351,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land","Y","Complete Survey","Boat","3","1","4","Full cliff nesting bird survey",NA,NA,NA,NA,NA,NA
"CT-21","Pee Pee Island","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.191671,-52.83798,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","HERG","Herring Gull","Larus argentatus","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"1","1","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. Data may have already been captured.",NA,NA,NA,NA,NA,NA
"CT-22","Pee Pee Island","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.191671,-52.83798,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"1","1","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. Data may have already been captured.",NA,NA,NA,NA,NA,NA
"CT-23","Witless Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","b3870df3d691679b89d04f3760aa775a","662b7b238307de8b728a48dc8f38ca12",47.257174,-52.785131,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","HERG","Herring Gull","Larus argentatus","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Boat",NA,"1","1","Surveying waters in Witless Bay. Conducted BLKI survey at Gull. ",NA,NA,NA,NA,NA,NA
"CT-28","Gull Island, Witless Bay","NL","Newfoundland",2022,7,11,2022-07-11,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",47.2622,-52.7737,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,NA,NA,"Land","Y","Incidental Observation","Land",NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"CT-4","Ship Island, Witless Bay","NL","Newfoundland",2022,7,22,2022-07-22,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",47.19791,-52.835246,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","HERG","Herring Gull","Larus argentatus","seabirds",NA,NA,NA,"Land","Y","Complete Survey","Boat",NA,"1","1","Full cliff nesting bird survey. Old, dead gull on beach on Ship Island",NA,NA,NA,NA,NA,NA
"CT-5","Ship Island, Witless Bay","NL","Newfoundland",2022,7,22,2022-07-22,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",47.19791,-52.835246,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land","Y","Complete Survey","Boat","2","1","3","Full cliff nesting bird survey",NA,NA,NA,NA,NA,NA
"MT-1832","Pigeon Cove","NL","Newfoundland",2022,8,4,2022-08-04,"August","3385b63b076abdcbdf2f0e3a3f2724bc","1f5f77584ed20db7256d05b4c520b6de",46.684411,-53.26,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,"Juvenile",NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"unique"
"MT-1280","Gooseberry Cove, NL","NL","Newfoundland",2022,7,30,2022-07-30,"July","3385b63b076abdcbdf2f0e3a3f2724bc","1f5f77584ed20db7256d05b4c520b6de",48.03467,-53.6404,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA
"MT-6616","Highway 220, Point May, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,8,2022-07-08,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.9,-55.92,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Multiple mass species mortality event, oral cloacal swabs submitted.","see concatenated_ids fields",NA,NA,"CWHC.217504.6,22-1988-9","CWHC.217504.6,CWHC.217504.6,22-1988-9,NA",NA
"MT-6617","Highway 220, Point May, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,8,2022-07-08,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.9,-55.92,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Multiple mass species mortality event, oral cloacal swabs submitted.","see concatenated_ids fields",NA,NA,"CWHC.217504.7,22-1988-10","CWHC.217504.7,CWHC.217504.7,22-1988-10,NA",NA
"MT-6618","Highway 220, Point May, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,8,2022-07-08,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.9,-55.92,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Multiple mass species mortality event, oral cloacal swabs submitted.","see concatenated_ids fields",NA,NA,"CWHC.217504.8,22-1988-11","CWHC.217504.8,CWHC.217504.8,22-1988-11,NA",NA
"MT-6619","Highway 220, Point May, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,8,2022-07-08,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.9,-55.92,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Multiple mass species mortality event, oral cloacal swabs submitted.","see concatenated_ids fields",NA,NA,"CWHC.217504.10,22-1988-13","CWHC.217504.10,CWHC.217504.10,22-1988-13,NA",NA
"MT-6624","Highway 220, Point May, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,8,2022-07-08,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.9,-55.92,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Multiple mass species mortality event, oral cloacal swabs submitted.","see concatenated_ids fields",NA,NA,"CWHC.217504.9,22-1988-12","CWHC.217504.9,CWHC.217504.9,22-1988-12,NA",NA
"MT-6657","Salmonier Line, Gaskiers-Point Le Haye, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,19,2022-07-19,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",46.89,-53.6,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","HY","Missing",NA,NA,NA,NA,NA,NA,"1","Found dead. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217610.3,22-2033-5","CWHC.217610.3,CWHC.217610.3,NA,22-2033-5",NA
"MT-1159","Saint Bride's, NL","NL","Newfoundland",2022,7,22,2022-07-22,"July","e2f4bae4c2d153e8b11c89c14a1b8da8","097babed22389bc9231109d11fa2a10a",46.91995,-54.1723,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,"unique"
"MT-281","Point La Haye","NL","Newfoundland",2022,7,12,2022-07-12,"July","833c241cfe72968e8c72b9f2fbd4b83e","1b1f1fdf53e06c6ef4eb422178e04c31",46.892143,-53.597749,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"10","10","""Reports of dead murres (+ gannet and kittiwake) at Point La Haye this
morning.""",NA,NA,NA,NA,NA,"unique"
"MT-282","St Vincents","NL","Newfoundland",2022,7,12,2022-07-12,"July","833c241cfe72968e8c72b9f2fbd4b83e","1b1f1fdf53e06c6ef4eb422178e04c31",46.789008,-53.636836,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"7","7","""Reports of dead murres (+ gannet and kittiwake) at Point La Haye this
morning.""",NA,NA,NA,NA,NA,NA
"MT-5922","Trinity, NL, Canada","NL","Newfoundland",2022,8,7,2022-08-07,"August","158d83aa2e2761ec8b02c4e2abdf8d61","1b1f1fdf53e06c6ef4eb422178e04c31",48.3666333,-53.3573389,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"129908312",NA,NA,NA,NA,NA
"MT-689","Gooseberry Cove","NL","Newfoundland",2022,7,18,2022-07-18,"July","3d2cc93cddd9f8a639f2d41ba9c62068","54df3c7691f1a7cc7667c7bef057b1b3",47.070464,-54.093611,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"9","9","Mostly murres and a few gannets. Mr McGrath noted a fox running away with a dead bird",NA,NA,NA,NA,NA,NA
"MT-691","Patrick Cove","NL","Newfoundland",2022,7,18,2022-07-18,"July","3d2cc93cddd9f8a639f2d41ba9c62068","54df3c7691f1a7cc7667c7bef057b1b3",47.001292,-54.147028,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"9","9","Mostly murres and a few gannets. Mr McGrath noted a fox running away with a dead bird",NA,NA,NA,NA,NA,NA
"MT-5929","Newfoundland and Labrador, Canada","NL","Newfoundland",2022,8,10,2022-08-10,"August","c7aba2f7c521e16468cb50de47223054","1b1f1fdf53e06c6ef4eb422178e04c31",48.1536851,-53.7446344,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","a Murr washed up on the beach during onshore winds. One of at least three Murrs and a Gannet washed up dead on the community beaches.","130370298",NA,NA,NA,NA,NA
"MT-688","Gooseberry Cove","NL","Newfoundland",2022,7,18,2022-07-18,"July","3d2cc93cddd9f8a639f2d41ba9c62068","54df3c7691f1a7cc7667c7bef057b1b3",47.070464,-54.093611,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"3","3","Mostly murres and a few gannets. Mr McGrath noted a fox running away with a dead bird",NA,NA,NA,NA,NA,NA
"MT-5930","Newfoundland and Labrador, Canada","NL","Newfoundland",2022,8,10,2022-08-10,"August","c7aba2f7c521e16468cb50de47223054","1b1f1fdf53e06c6ef4eb422178e04c31",48.1544244,-53.745245,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","yet another dead murr washed up onto the community beaches.","130371152",NA,NA,NA,NA,NA
"MT-5940","Musgrave Harbour, NL, Canada","NL","Newfoundland",2022,8,12,2022-08-12,"August","c7aba2f7c521e16468cb50de47223054","1b1f1fdf53e06c6ef4eb422178e04c31",49.4445034,-53.935623,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","a dead Turr washed up on the beach","131085960",NA,NA,NA,NA,NA
"MT-690","Patrick Cove","NL","Newfoundland",2022,7,18,2022-07-18,"July","3d2cc93cddd9f8a639f2d41ba9c62068","54df3c7691f1a7cc7667c7bef057b1b3",47.00325,-54.1371,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"3","3","Mostly murres and a few gannets. Mr McGrath noted a fox running away with a dead bird",NA,NA,NA,NA,NA,NA
"MT-6664","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.5,22-2089-5","CWHC.217720.5,CWHC.217720.5,22-2089-5,NA",NA
"MT-6665","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.6,22-2089-6","CWHC.217720.6,CWHC.217720.6,22-2089-6,NA",NA
"MT-6666","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.7,22-2089-7","CWHC.217720.7,CWHC.217720.7,22-2089-7,NA",NA
"MT-6667","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.8,22-2089-8","CWHC.217720.8,CWHC.217720.8,22-2089-8,NA",NA
"MT-6668","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.9,22-2089-10","CWHC.217720.9,CWHC.217720.9,22-2089-10,NA",NA
"MT-6679","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.4,22-2089-4","CWHC.217720.4,CWHC.217720.4,22-2089-4,NA",NA
"MT-6680","Beach Road, Northern Bay, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,25,2022-07-25,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",47.95,-53.04,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","Missing","Missing",NA,NA,NA,NA,NA,NA,"1","Found near water. Mass, multiple species mortality event","see concatenated_ids fields",NA,NA,"CWHC.217720.3,22-2089-2","CWHC.217720.3,CWHC.217720.3,22-2089-2,NA",NA
"MT-6696","Cape Freels, New-Wes-Valley, Newfoundland, Newfoundland and Labrador, Canada","NL","Newfoundland",2022,7,31,2022-07-31,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",49.23,-53.52,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Two swabs submitted from Cape Freels (N. Gannet and C. Murre). Found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218085.2,22-2245-10","CWHC.218085.2,CWHC.218085.2,22-2245-10,NA",NA
"MT-6698","High Road, Greenspond, Newfoundland, Newfoundland and Labrador, A0G 2N0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",49.07,-53.58,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Nine swabs submitted from varying species (6 C.Murres, 2 N. Gannets, 1 C. Tern) received Aug. 16, 2022. Found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218080.2,22-2245-2","CWHC.218080.2,CWHC.218080.2,22-2245-2,NA",NA
"MT-6699","High Road, Greenspond, Newfoundland, Newfoundland and Labrador, A0G 2N0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",49.07,-53.58,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","Nine swabs submitted from varying species (6 C.Murres, 2 N. Gannets, 1 C. Tern) received Aug. 16, 2022. Found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218080.3,22-2245-3","CWHC.218080.3,CWHC.218080.3,22-2245-3,NA",NA
"MT-6705","Sandy Cove to Salvage via Coastal Ridge Trail, Sandy Cove, Newfoundland, Newfoundland and Labrador, A0G 1Z0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",48.64,-53.73,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","AIV submission, 4 swabs only, found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218093.1,22-2245-13","CWHC.218093.1,CWHC.218093.1,22-2245-13,NA",NA
"MT-6706","Sandy Cove to Salvage via Coastal Ridge Trail, Sandy Cove, Newfoundland, Newfoundland and Labrador, A0G 1Z0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",48.64,-53.73,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","AIV submission, 4 swabs only, found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218093.2,22-2245-14","CWHC.218093.2,CWHC.218093.2,22-2245-14,NA",NA
"MT-6707","Sandy Cove to Salvage via Coastal Ridge Trail, Sandy Cove, Newfoundland, Newfoundland and Labrador, A0G 1Z0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",48.64,-53.73,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","AIV submission, 4 swabs only, found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218093.3,22-2245-15","CWHC.218093.3,CWHC.218093.3,22-2245-15,NA",NA
"MT-6708","Sandy Cove to Salvage via Coastal Ridge Trail, Sandy Cove, Newfoundland, Newfoundland and Labrador, A0G 1Z0, Canada","NL","Newfoundland",2022,7,30,2022-07-30,"July","076e0a09c396b5fb3483b8ffd003cc7f","c63e6fb909b78d12c1552ebb5c88c71c",48.64,-53.73,"04e0acf547c8b38b960b88a61c994b46","CWHC","COMU","Common Murre","Uria aalge","seabirds","positive","AHY","Missing",NA,NA,NA,NA,NA,NA,"1","AIV submission, 4 swabs only, found dead, part of mass mortality/mass species event.","see concatenated_ids fields",NA,NA,"CWHC.218093.4,22-2245-16","CWHC.218093.4,CWHC.218093.4,22-2245-16,NA",NA
"MT-5944","Newfoundland and Labrador, Canada","NL","Newfoundland",2022,8,15,2022-08-15,"August","c7aba2f7c521e16468cb50de47223054","1b1f1fdf53e06c6ef4eb422178e04c31",48.1533275,-53.7435848,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","a dead Turr floating in my marina.","131333378",NA,NA,NA,NA,NA
"MT-5951","Musgrave Harbour, NL, Canada","NL","Newfoundland",2022,8,19,2022-08-19,"August","c7aba2f7c521e16468cb50de47223054","1b1f1fdf53e06c6ef4eb422178e04c31",49.4390694,-53.916378,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","one of several dead Turrs lying along the several km long beach on this day.","132060446",NA,NA,NA,NA,NA
"MT-6007","Newfoundland, Carbonear, NL, CA","NL","Newfoundland",2022,8,13,2022-08-13,"August","7c6c85902755509140918d207d63d076","1b1f1fdf53e06c6ef4eb422178e04c31",47.7433083,-53.1983867,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"138739092",NA,NA,NA,NA,NA
